bandwidth
1060750.8393728444
1089043.047386082
1098409.5589417873
1120910.4592641587
1058219.4057469298
1127641.8023930385
1110422.448499217
1089736.8428654172
1071110.0832147237
1100994.648206978
1071732.4662381543
1115721.0431779656
1086272.4271170388
1102635.2457779113
1115415.784591743
1117476.607764957
1109532.0692289646
1051859.6209286966
1061130.6229949908
1146299.3945290626
1091681.7029761192
1124073.0944435366
1128684.5599218558
1093213.4037290432
1062223.4710998558
1066980.7527178598
1104213.1083537745
1089303.5049945915
1103510.5777532125
1043147.8017192115
1113227.6175600553
1126007.4528749762
1083200.6812232342
1051592.2672361168
1079478.1374382477
1064974.4230600002
1056076.6144305817
1085044.5294116728
1110371.9491181637
1022189.998636421
1113960.8848706158
1111673.08152207
1084527.3838245987
1066638.5623385971
1092204.431589341
1071550.9167930323
1122963.501011996
1055434.693194772
1119591.0621529473
1057328.1420775305
1101598.2315874766
1066388.5191227603
1081637.2902134182
1093650.060655425
1067407.1782186844
1050604.4947666586
1083270.183610269
1084640.8440685894
1106369.9117314687
1166771.0599751433
1104647.1363380633
1087118.8435716343
1112268.083111536
1085078.0419582345
1112454.5854718827
1074889.8467436382
1111429.908777775
1060995.823448458
1131411.3466391566
1095941.602470308
1125347.419049349
1100497.919324125
1075245.0271822913
1067704.5744882843
1114148.604181911
1097694.4376163413
1109082.2211486537
1087431.2832280765
1095366.2479385335
1072394.8599365102
1058039.044285378
1088990.8040447717
1106569.9600507948
1066869.508715991
1083928.5431182028
1108009.0962135955
1080094.1931715545
1108064.172743932
1137536.4438649472
1081689.2118868781
1085725.451526994
1113072.9422400605
1027418.1315508597
1075441.9626328216
1082819.4463047853
1105703.1952996498
1082515.9053567515
1106997.2115940696
1087811.769615528
1119634.847900719
1099270.226446437
1100563.0661190446
1080016.7361856683
1091592.397082055
1100707.6952406762
1099404.9438583897
1088315.352483572
1105730.4415181268
1043981.2937613586
1108380.6299219802
1086304.6447459552
1099896.9335562026
1051755.8449471856
1086127.0498821212
1103339.3463024222
1148342.1377456742
1078709.1648141574
1105458.6633044968
1143065.7331991363
1095410.402675068
1118566.449083418
1068523.735188404
1123142.0267728898
1087373.2456067784
1076701.6281451085
1047722.4920897249
1087815.2310861703
1103064.4652752895
1110153.9552042556
1116863.7928068973
1068517.135774675
1069804.1793780993
1054973.7492001418
1063776.862795819
1104501.94816265
1087027.9046134045
1095673.5030448816
1087352.2480812196
1089985.977622118
1045763.4859028626
1093788.62035272
1108650.4138090678
1066375.6416022659
1074555.6992617103
1101947.0988849825
1064042.3251098213
1086426.3842007988
1043191.0251467018
1115834.8877425115
1146840.2714780942
1095343.9403723353
1125775.716314472
1105112.4142054364
1174596.9009562244
1082272.162640557
1081104.45966893
1109976.5138461855
1106085.3894632023
1053029.9798309475
1069281.0170595995
1072381.6968610822
1109502.0778430942
1118534.0972460986
1121268.0844465054
1063610.5230352355
1090107.4568975095
1114080.8105459132
1115315.4002080786
1085817.6058205024
1088272.9804342545
1126364.3490771584
1116525.612753808
1124257.0212974872
1122881.2843907608
1035189.1917981501
1151253.863080597
1053365.3948177258
1114465.0915978588
1065452.4592400375
1126200.144918497
1111452.4769454608
1079021.6005102475
1119799.3593030358
1089230.65243673
1069640.9560656755
1119268.6230234052
1108051.8370017884
1081536.329728538
1154141.946578514
1102159.850051918
1027729.1138427367
1070916.8387040603
1122956.619199498
1099949.27463634
1093709.6301295157
1096786.443337282
1145486.5588046755
1043014.1820606068
1129966.3243366017
1103810.8619456263
1075220.0882170086
1074349.0791608875
1104239.893444434
1112704.4274374875
1041944.6911469088
1056520.0986494182
1088407.844812827
1090911.8933438463
1096643.7251561913
1081534.0366208635
1126801.9244556446
1137344.37197324
1141423.5981437792
1095278.9140676134
1085664.847208586
1086174.5429399877
1093330.695702494
1076773.5445809914
1100102.0574892962
1055575.1556654037
1107991.9992670384
1083450.2218944845
1098785.064954558
1100544.432831169
1094812.2773808246
1083161.434301023
1119537.8396409245
1072107.7654408286
1125014.040943028
1080195.8431720904
1054967.9140992374
1072090.6814525628
1159045.4717839018
1132929.0493375906
1071389.477578199
1045330.4459318577
1107903.0550586309
1125353.418996083
1091192.499245439
1091366.9478866449
1095376.7561095885
1047820.9710561112
1067362.4780262373
1141391.2427424758
1081162.3003597616
1099939.9430601082
1097352.1116678584
1089206.7013794207
1061350.7229693886
1078147.3152147704
1076793.6473738132
1105020.6369479387
1104193.7042782572
1094152.418854783
1081253.8175302243
1098884.5559468044
1059079.7556125487
1104266.1103204377
1118752.6892552983
1150511.3128975336
1114105.207635955
1128931.1392132586
1065535.8824710106
1148590.6878806308
1104245.0400310522
1092748.7194791166
1085355.1178394763
1120470.227257173
1094701.3314080345
1052110.4901280073
1077467.9768957938
1062930.887896817
1122551.1902242545
1073103.1790647644
1038211.4984052205
1068059.4534398678
1079645.5394383257
1067170.475508374
1100747.3210703896
1092294.6892435208
1071282.7689553502
1083710.065919388
1127431.9271696077
1084098.0393846715
1093012.2097915018
1061210.469457108
1093436.9502928224
1044024.1338500273
1080448.508196799
1106314.1112285096
1095912.4525626532
1123489.3546384915
1082433.3345973375
1094688.6320346007
1060274.0215837848
1137617.990406835
1090012.4636859016
1126265.5198519835
1148146.5536454674
1066740.9215661613
1117541.0135276215
1065753.5888692243
1066539.8611521926
1089431.2415906894
1041592.338164544
1116095.3788944366
1111559.976051092
1103431.5940422711
1102083.4166136472
1122756.5603518449
1088657.831854989
1092602.6229066702
1104458.165896663
1108744.008989022
1068479.5237509194
1048718.935525813
1075946.6455938956
1081406.3124244912
1092486.0673067884
1099992.1139617783
1067686.548865293
1098441.1726992412
1116806.4069789124
1064901.2314060624
1049365.8634176394
1063152.3647333328
